order_item_id,order_id,product_id,quantity,total_price
4838,2006,16,9,8724.24
4839,4860,61,15,9019.05
4840,493,412,12,3389.16
4841,1708,474,6,4114.74
4842,1196,444,6,213.0
4843,766,286,20,7274.2
4844,2394,66,11,157.74
4845,4356,72,7,613.2
4846,3150,478,2,1520.96
4847,455,155,17,2295.85
4848,267,291,17,14887.58
4849,459,466,8,7287.6
4850,2359,363,12,3652.2
4851,4229,184,15,3380.1
4852,3977,308,15,11383.8
4853,4808,416,15,13291.95
4854,1232,139,17,16009.92
4855,2683,122,11,7058.7
4856,3070,440,17,14136.69
4857,3982,75,3,1621.29
4858,1132,224,7,5369.28
4859,4808,182,9,7680.87
4860,1513,446,4,2037.6
4861,3826,352,12,4457.76
4862,4309,339,14,10867.78
4863,2773,303,3,1029.54
4864,4205,64,2,502.48
4865,2690,433,19,8150.81
4866,4111,233,10,2691.8
4867,2774,8,13,1459.64
4868,2308,300,10,5173.7
4869,2666,378,4,3543.72
4870,1116,336,1,515.32
4871,2380,22,9,2657.07
4872,220,228,8,7346.24
4873,2959,178,14,8395.8
4874,1724,189,12,7263.84
4875,638,440,11,5645.42
4876,1099,340,2,1025.42
4877,2702,154,5,2260.85
4878,3703,322,15,11549.4
4879,2225,191,16,14950.88
4880,3031,146,19,16627.66
4881,4214,230,4,539.72
4882,4808,416,5,4265.05
4883,3850,316,8,3901.6
4884,509,364,2,53.72
4885,2984,308,10,8754.2
4886,2544,292,10,5519.4
4887,2173,473,14,6541.22
4888,1087,102,4,1768.04
4889,3456,338,19,6602.69
4890,2703,187,16,2019.84
4891,245,477,19,4347.01
4892,3531,229,6,4672.56
4893,171,193,9,5650.38
4894,1269,467,10,1326.9
4895,3955,204,5,2479.55
4896,515,483,12,2464.44
4897,928,356,10,8188.7
4898,4067,465,7,1984.78
4899,2318,492,2,130.64
4900,1972,405,12,4116.36
4901,2755,455,10,3596.6
4902,1535,491,12,11092.8
4903,4574,490,4,1718.88
4904,3963,359,7,1480.5
4905,443,287,14,5888.54
4906,64,155,20,7251.2
4907,4119,214,19,1914.06
4908,651,243,2,601.54
4909,2701,349,3,1130.55
4910,1300,48,16,9016.96
4911,1897,115,19,8782.18
4912,379,399,13,7285.59
4913,1988,446,20,13696.6
4914,3443,19,3,2014.65
4915,4241,260,17,9860.0
4916,201,46,18,6421.68
4917,4521,101,2,749.74
4918,885,190,20,1750.0
4919,1326,208,7,1270.36
4920,1556,352,10,580.0
4921,4675,222,8,5684.32
4922,349,95,8,4038.24
4923,1935,279,1,669.03
4924,4250,87,18,11518.56
4925,1731,271,3,1692.0
4926,3685,267,10,2904.9
4927,3377,396,4,3020.64
4928,2036,383,15,6569.25
4929,1107,379,9,7936.83
4930,2450,263,1,548.24
4931,1527,381,3,581.22
4932,3939,143,13,5728.06
4933,3384,158,5,3653.25
4934,2111,238,9,7647.75
4935,1364,390,18,3639.24
4936,3557,209,16,9652.48
4937,2681,266,8,3583.36
4938,4503,243,3,2058.81
4939,2477,140,15,12398.1
4940,2549,199,20,11416.2
4941,724,157,17,7673.97
4942,4996,112,9,3511.62
4943,2744,128,19,11788.36
4944,2706,414,3,2436.81
4945,1182,101,14,5730.76
4946,1251,321,20,5727.2
4947,4779,389,13,10326.16
4948,4632,413,1,848.42
4949,4827,199,13,3582.67
4950,4255,33,13,5513.56
4951,4406,94,4,2658.72
4952,1196,125,5,2903.85
4953,4590,252,5,1368.15
4954,430,116,5,969.4
4955,3982,362,15,3235.65
4956,437,199,18,13964.4
4957,3389,252,3,635.16
4958,4267,494,10,7097.8
4959,2004,27,11,5508.91
4960,2686,300,9,7104.15
4961,2667,346,13,8965.06
4962,3047,423,15,9989.55
4963,4601,347,15,7610.85
4964,2889,173,1,63.57
4965,1080,470,3,2553.69
4966,3924,334,13,8330.79
4967,2093,482,14,3759.42
4968,3394,469,20,5426.6
4969,299,189,8,1391.6
4970,3559,182,14,1628.2
4971,2075,91,7,6187.86
4972,1237,45,2,141.68
4973,2049,234,17,7428.66
4974,1125,26,4,3467.2
4975,4706,48,8,2660.32
4976,2848,344,19,18454.7
4977,3350,192,1,806.42
4978,2594,451,4,972.32
4979,4452,45,18,5873.58
4980,1521,427,9,8901.0
4981,4102,445,6,4274.88
4982,3365,364,16,14400.8
4983,4014,344,7,1360.17
4984,391,400,19,13203.48
4985,1675,281,9,1238.13
4986,333,472,4,46.2
4987,635,378,17,10530.65
4988,2979,78,16,844.64
4989,4332,137,5,3035.55
4990,2421,298,12,5574.48
4991,4904,11,14,5155.22
4992,3876,10,11,9336.47
4993,3517,49,6,2146.98
4994,1766,163,4,3215.04
4995,367,160,17,13997.97
4996,3926,375,1,631.24
4997,329,220,12,1587.24
4998,1255,460,3,62.19
4999,4504,301,5,588.25
5000,1648,422,15,4419.45
5001,3662,123,15,1786.95
5002,2014,43,5,266.45
5003,2311,128,20,2700.0
5004,3482,211,3,563.46
5005,355,90,12,4849.92
5006,709,464,8,1673.84
5007,2784,262,14,13556.76
5008,1193,129,1,424.33
5009,2772,77,15,4989.0
5010,1138,458,14,6472.62
5011,3320,323,2,1355.42
5012,1180,233,16,11998.72
5013,64,456,11,1337.71
5014,3577,282,12,10852.68
5015,4744,2,16,820.0
5016,623,396,11,5145.14
5017,682,358,3,2915.28
5018,3139,233,17,1706.8
5019,1477,498,20,4211.6
5020,1538,295,8,2970.64
5021,1896,9,8,6101.12
5022,2310,376,12,3359.04
5023,671,446,19,13373.15
5024,460,459,14,4725.56
5025,1543,75,15,8787.9
5026,1862,17,4,2836.8
5027,3244,350,5,1393.5
5028,4329,402,9,3763.26
5029,2711,379,11,6949.8
5030,1169,370,4,2311.2
5031,531,166,2,623.08
5032,269,399,10,5489.3
5033,4971,114,11,1182.94
5034,2991,371,7,2041.13
5035,3414,104,8,1856.24
5036,3949,363,8,131.6
5037,1586,239,12,8434.8
5038,4426,461,2,25.74
5039,2159,120,10,1283.2
5040,271,328,15,13946.85
5041,3789,6,5,524.65
5042,912,420,9,4017.87
5043,1390,283,6,2085.6
5044,4632,382,8,6911.84
5045,4417,192,16,1625.76
5046,3720,194,13,6940.57
5047,302,182,20,9000.2
5048,1940,496,20,2069.0
5049,567,30,19,4685.21
5050,4831,43,12,8686.8
5051,4491,97,13,7936.63
5052,604,250,8,5762.4
5053,3079,148,19,4175.44
5054,4933,366,16,602.4
5055,354,198,9,6529.14
5056,2425,476,12,8486.04
5057,2737,293,12,9957.0
5058,3020,240,7,6524.56
5059,3131,443,1,667.31
5060,2138,201,12,199.68
5061,3842,276,6,5223.9
5062,1494,231,11,4742.32
5063,1312,211,4,2340.64
5064,3138,404,1,762.49
5065,3573,263,3,390.21
5066,217,311,1,742.11
5067,27,301,8,3533.2
5068,4684,2,3,1781.01
5069,3829,26,18,1378.26
5070,1114,256,2,1747.26
5071,4321,13,13,8711.3
5072,4292,237,12,11157.36
5073,4062,402,15,12375.75
5074,4823,238,2,187.56
5075,4150,67,5,3503.4
5076,2752,219,4,456.52
5077,2507,223,20,18193.4
5078,3684,104,1,964.5
5079,2966,200,11,10583.54
5080,4857,419,19,13090.81
5081,2901,444,6,946.8
5082,3018,206,4,3884.92
5083,4661,479,8,6855.44
5084,4348,401,15,11986.65
5085,368,25,20,3659.2
5086,3477,240,16,5813.76
5087,4301,214,9,7924.41
5088,4435,62,16,3156.0
5089,926,251,18,2509.38
5090,3681,484,16,4312.32
5091,4975,123,10,5041.3
5092,2729,336,12,10376.16
5093,4400,121,18,5648.94
5094,4741,303,12,4713.12
5095,1454,180,16,12067.36
5096,658,314,5,3876.45
5097,3113,457,7,496.79
5098,4735,64,9,3883.77
5099,4022,58,5,1938.55
5100,3443,493,19,1865.04
5101,1728,190,19,11009.36
5102,1744,322,8,5451.68
5103,4548,245,3,758.58
5104,2630,329,18,4042.44
5105,4224,409,13,6955.91
5106,1929,169,16,6082.72
5107,1407,28,11,2047.76
5108,2268,398,5,3011.2
5109,2078,246,18,17217.72
5110,1527,286,17,2255.05
5111,4828,101,6,2455.2
5112,1002,232,10,7485.5
5113,1354,410,8,4599.04
5114,1811,43,5,730.35
5115,4184,221,15,9725.1
5116,67,407,11,9972.71
5117,2269,352,8,4575.84
5118,455,162,15,5696.85
5119,4055,372,11,10623.58
5120,4609,41,16,12530.56
5121,608,469,15,4614.75
5122,1735,155,5,3363.1
5123,2029,258,11,2357.63
5124,2707,254,3,234.06
5125,4814,73,12,496.08
5126,2226,264,15,2495.1
5127,1541,195,2,1471.48
5128,3057,231,19,13391.39
5129,1528,452,12,11902.68
5130,1635,296,20,5280.4
5131,3094,456,4,1651.48
5132,4267,275,15,14650.8
5133,3275,294,11,3643.97
5134,4745,330,9,2119.95
5135,870,31,9,2460.24
5136,1196,440,3,76.47
5137,4858,243,16,12507.68
5138,2858,143,9,5634.09
5139,12,55,19,3016.25
5140,4137,280,17,13628.9
5141,931,110,20,8430.0
5142,4803,126,5,3825.15
5143,2630,108,12,5445.84
5144,4119,455,17,5331.54
5145,2662,367,3,329.22
5146,1546,154,16,755.36
5147,436,330,15,5636.1
5148,3376,147,3,2615.82
5149,2474,427,6,2343.0
5150,2326,214,11,10004.61
5151,1458,493,6,79.26
5152,2800,364,4,3328.88
5153,1390,74,9,7156.08
5154,33,251,8,4591.36
5155,2017,342,3,2259.72
5156,3154,197,10,2367.8
5157,2790,427,2,1838.28
5158,407,370,9,4298.04
5159,2047,475,2,845.9
5160,631,27,19,10074.37
5161,2929,56,15,8734.65
5162,1094,39,13,2573.87
5163,700,379,9,5724.72
5164,1397,85,6,62.7
5165,3995,174,10,6367.8
5166,4216,22,13,997.1
5167,2074,341,20,6881.2
5168,2751,139,3,1600.47
5169,1615,223,4,799.32
5170,102,72,13,4758.78
5171,4893,410,17,5901.38
5172,3532,357,3,1006.35
5173,3599,332,11,6120.51
5174,3058,373,20,2158.2
5175,4636,31,16,8853.12
5176,2491,304,11,2044.9
5177,4792,442,6,1070.88
5178,841,334,4,2586.76
5179,4776,467,10,1684.3
5180,925,149,20,5552.6
5181,689,111,4,1165.6
5182,3251,462,17,16351.62
5183,4756,62,19,11120.13
5184,3377,165,10,8561.7
5185,989,425,5,78.3
5186,251,56,6,4935.48
5187,352,78,15,4634.25
5188,4146,332,2,1246.18
5189,3571,317,10,7048.2
5190,4265,201,17,8811.95
5191,2436,279,13,4814.55
5192,1204,238,3,2082.36
5193,4915,64,6,5640.6
5194,3745,455,8,5323.6
5195,834,468,11,10449.23
5196,2238,356,14,4466.7
5197,2568,98,19,2517.88
5198,4586,336,5,3610.65
5199,806,98,1,893.51
5200,1126,112,2,1044.42
5201,4372,393,4,1462.84
5202,1932,149,6,5330.04
5203,102,373,6,3286.26
5204,2063,203,5,780.4
5205,3905,427,6,5659.44
5206,1296,6,3,1900.29
5207,2074,82,5,1600.0
5208,3613,410,8,4332.24
5209,3884,198,2,1630.82
5210,1103,317,1,317.83
5211,4834,385,7,4587.03
5212,3495,363,18,8974.08
5213,2478,27,13,11841.18
5214,4090,250,18,12668.22
5215,3677,333,5,421.45
5216,2393,432,11,2053.59
5217,1792,358,2,60.52
5218,3035,438,2,1767.3
5219,4902,366,3,85.44
5220,1185,146,16,15469.76
5221,1127,177,15,12094.2
5222,2838,149,9,1719.18
5223,4357,304,3,1327.5
5224,3977,433,7,4183.13
5225,1917,298,14,10569.02
5226,1518,113,18,5865.66
5227,4517,87,18,11897.82
5228,3124,332,17,9873.43
5229,1364,398,7,6793.78
5230,3494,265,15,8306.85
5231,326,141,1,483.32
5232,1903,181,6,3925.26
5233,1893,41,15,11633.1
5234,3009,297,17,10506.85
5235,661,372,8,640.56
5236,4860,96,14,9588.32
5237,2612,128,3,1962.87
5238,468,178,10,7100.4
5239,28,254,1,816.94
5240,4576,283,16,6099.36
5241,4734,313,10,5706.8
5242,3273,102,20,15888.8
5243,4134,214,12,5538.12
5244,580,122,14,1875.86
5245,2666,467,18,16830.36
5246,2108,283,19,6931.58
5247,2277,384,9,6682.05
5248,3038,299,6,1027.5
5249,1607,419,11,3776.08
5250,2683,314,7,4976.3
5251,789,298,3,1072.53
5252,2904,57,14,3025.26
5253,3365,255,4,142.6
5254,1888,441,10,3492.0
5255,2913,376,14,3319.12
5256,2746,376,20,394.4
5257,4025,122,1,259.29
5258,1167,73,16,14145.12
5259,3440,444,8,2145.68
5260,3819,445,16,13517.6
5261,1628,453,2,1986.24
5262,4465,58,6,1345.86
5263,3616,33,5,2603.95
5264,4672,385,17,13903.45
5265,2517,346,8,2878.16
5266,2623,450,15,11164.65
5267,984,37,5,4773.4
5268,2599,486,6,2680.92
5269,4080,457,19,8148.72
5270,2506,311,7,557.41
5271,862,460,7,1723.54
5272,4128,207,1,996.35
5273,442,419,6,5845.5
5274,2739,401,14,10285.52
5275,216,14,19,16904.87
5276,4363,49,8,6527.2
5277,1995,361,17,13653.55
5278,3050,367,14,4268.04
5279,365,67,3,2042.22
5280,2495,39,3,1517.37
5281,715,230,9,301.5
5282,2145,498,2,286.74
5283,4507,241,14,1008.7
5284,1570,95,18,8120.88
5285,4970,294,3,866.19
5286,89,108,16,13812.16
5287,2295,97,5,4815.1
5288,2096,110,10,6676.5
5289,1063,54,7,2196.04
5290,544,446,2,834.48
5291,2411,432,2,1613.48
5292,99,323,13,154.96
5293,1000,121,10,1194.2
5294,3730,293,11,4099.92
5295,3870,390,10,1418.3
5296,1048,348,5,3438.95
5297,2928,217,8,4806.64
5298,698,251,15,2087.55
5299,629,364,13,10360.48
5300,4915,457,17,13646.41
5301,4541,255,18,16947.54
5302,3719,252,18,16328.88
5303,3588,470,14,6739.04
5304,1784,257,12,10393.44
5305,627,66,16,7521.12
5306,689,273,7,4272.87
5307,3740,330,19,4388.43
5308,4151,244,6,307.8
5309,2960,60,8,387.6
5310,2799,379,19,4947.22
5311,4177,414,17,7068.43
5312,3738,425,3,1946.25
5313,4412,285,8,2301.92
5314,4742,337,1,503.64
5315,329,127,13,10153.91
5316,3969,413,4,1417.44
5317,1579,465,11,5663.9
5318,4419,327,19,2184.62
5319,3206,369,11,2706.44
5320,2285,424,5,213.2
5321,1930,299,10,6049.4
5322,4617,162,6,2721.48
5323,3364,117,9,367.11
5324,3445,459,17,5454.79
5325,447,379,15,275.25
5326,612,394,15,14458.5
5327,4579,337,12,2463.0
5328,2838,184,9,1746.45
5329,1795,345,12,8661.6
5330,296,231,11,3017.41
5331,3385,234,17,12089.04
5332,4124,448,15,10523.4
5333,4816,475,17,9225.39
5334,1110,500,6,3887.4
5335,257,380,4,3058.64
5336,1146,348,2,921.96
5337,178,394,1,926.31
5338,558,64,20,6345.0
5339,866,353,6,1812.54
5340,4029,276,15,5600.85
5341,2290,49,1,893.58
5342,2545,283,1,953.04
5343,671,268,14,5806.78
5344,2240,77,14,3703.56
5345,2395,154,14,1887.48
5346,2120,289,16,1099.2
5347,674,59,18,7565.04
5348,4114,238,1,979.87
5349,1892,125,15,11712.0
5350,386,355,6,1998.24
5351,1837,403,10,6630.2
5352,1103,158,1,468.95
5353,4343,290,13,8616.53
5354,2101,308,20,17522.2
5355,468,134,2,1514.44
5356,829,412,8,4146.32
5357,4873,450,15,6718.35
5358,4698,74,17,15880.72
5359,4700,83,9,3689.1
5360,2315,438,10,4724.4
5361,1570,31,17,2210.0
5362,2363,126,3,1549.62
5363,2166,473,5,1274.95
5364,3045,50,12,8309.4
5365,1361,238,17,13417.59
5366,3889,30,12,7184.76
5367,1983,463,1,253.27
5368,1267,182,15,4171.5
5369,3843,152,13,10504.0
5370,2709,108,1,972.78
5371,749,449,13,1906.97
5372,599,421,5,1067.25
5373,545,59,11,2917.86
5374,222,328,19,15914.59
5375,95,251,5,187.45
5376,3294,333,4,1021.48
5377,271,185,19,4025.34
5378,2534,136,5,923.85
5379,3473,402,6,3901.56
5380,2002,384,15,9861.75
5381,4592,136,12,9817.68
5382,3477,62,5,1614.0
5383,891,494,4,3336.76
5384,4677,367,11,7385.29
5385,1161,212,20,6359.4
5386,2699,162,3,1615.8
5387,2595,275,7,3109.4
5388,1043,369,5,2037.3
5389,4374,55,20,7501.2
5390,4756,419,9,7677.0
5391,1499,410,10,9678.1
5392,2846,285,7,995.61
5393,2850,262,12,7166.76
5394,2731,449,2,1393.46
5395,248,173,6,3077.4
5396,4062,162,1,926.8
5397,4166,46,2,1748.26
5398,3696,414,19,13095.94
5399,2415,467,7,2569.77
5400,2298,361,5,1822.75
5401,3953,130,16,7958.72
5402,2241,290,10,7808.2
5403,4812,126,13,3534.7
5404,2313,414,2,626.12
5405,72,198,2,116.64
5406,4187,474,19,10198.25
5407,4476,223,5,1981.35
5408,3748,187,5,4803.4
5409,4071,237,12,9651.6
5410,4608,181,19,4476.21
5411,3112,11,10,6566.9
5412,994,12,19,2083.73
5413,1288,441,9,306.99
5414,2902,375,12,3129.0
5415,357,48,7,4249.14
5416,1824,73,14,977.76
5417,3608,289,9,4266.45
5418,1115,185,5,2015.85
5419,2431,104,4,2838.36
5420,466,112,4,2755.12
5421,1894,384,5,1890.1
5422,4895,261,19,5779.42
5423,2191,481,17,4523.19
5424,4696,184,5,2326.65
5425,1989,219,5,3444.1
5426,4091,303,3,2365.47
5427,2151,173,9,5167.89
5428,2903,365,10,6084.5
5429,3739,376,20,7210.0
5430,1420,230,17,14910.53
5431,4039,364,7,5098.73
5432,1178,225,10,6842.4
5433,1088,436,4,2135.16
5434,2293,462,5,4662.3
5435,4913,495,1,169.79
5436,1060,244,7,2801.4
5437,3348,471,13,1447.42
5438,2268,21,9,6420.51
5439,3191,173,9,6580.08
5440,1339,283,12,1299.72
5441,651,490,13,3108.17
5442,2869,4,4,3860.72
5443,1076,273,5,3551.4
5444,3907,397,20,3406.4
5445,2774,301,10,6823.8
5446,4309,368,12,2136.12
5447,3441,252,5,2239.65
5448,1496,106,16,12746.24
5449,2171,112,20,4361.8
5450,3743,100,8,6573.76
5451,4261,494,5,3591.5
5452,4739,96,7,4282.81
5453,2824,62,3,2479.86
5454,3108,1,2,43.6
5455,1353,35,16,7145.76
5456,2060,489,9,1815.93
5457,4664,342,17,6655.67
5458,2813,111,13,12630.02
5459,2921,244,16,1241.6
5460,216,183,8,962.24
5461,4652,287,6,85.56
5462,3713,114,7,523.88
5463,4656,186,1,668.61
5464,1717,431,2,963.1
5465,1866,54,8,3779.2
5466,1580,456,5,3080.9
5467,2551,265,9,8477.37
5468,1310,351,11,672.65
5469,3057,311,15,10097.1
5470,3375,279,1,530.23
5471,482,242,1,10.26
5472,4594,336,5,905.45
5473,1284,484,16,1512.64
5474,2288,178,4,2108.88
5475,2649,292,6,1517.16
5476,1077,121,14,10845.8
5477,2686,416,7,592.41
5478,4228,370,20,18157.2
5479,942,236,15,14199.3
5480,243,102,12,5412.24
5481,4513,270,6,1227.9
5482,3555,443,18,1190.16
5483,2319,481,1,887.13
5484,97,87,3,1410.63
5485,1811,478,9,1174.95
5486,4205,321,1,56.61
5487,2864,265,18,7721.28
5488,4434,174,16,5300.8
5489,4711,386,1,591.82
5490,354,152,4,1242.48
5491,3586,91,20,16611.2
5492,2387,347,8,3175.36
5493,1459,257,13,1776.58
5494,856,277,14,13382.32
5495,1101,21,4,1180.6
5496,1852,334,10,7953.0
5497,2654,468,18,4998.42
5498,2124,465,2,1370.32
5499,3990,449,13,2012.01
5500,1585,476,13,3486.34
5501,1649,440,10,6087.3
5502,874,218,19,17198.99
5503,275,227,13,5910.32
5504,4586,345,18,16118.28
5505,2949,273,14,7952.0
5506,618,491,11,4972.55
5507,3578,235,3,192.18
5508,2374,487,5,4892.75
5509,1935,335,3,1526.88
5510,2598,111,19,8654.88
5511,594,496,15,7169.7
5512,1743,450,6,1715.7
5513,2179,183,4,1747.4
5514,1207,475,20,10526.4
5515,3593,280,9,8841.15
5516,23,150,1,277.7
5517,4827,103,2,975.3
5518,4170,430,13,4564.43
5519,4751,92,15,5693.1
5520,4830,72,14,12613.16
5521,1807,343,2,1670.68
5522,1707,494,6,2849.58
5523,966,73,11,8564.05
5524,3964,95,12,4746.0
5525,2042,3,3,488.28
5526,2797,235,1,557.04
5527,2859,404,17,14686.3
5528,1918,73,19,2355.81
5529,3182,195,10,1898.1
5530,4421,402,1,16.84
5531,2734,470,1,876.71
5532,1744,209,16,13009.44
5533,1684,16,20,1114.4
5534,2201,38,7,6320.02
5535,3324,174,8,6588.8
5536,4224,166,7,936.32
5537,4392,137,14,10289.3
5538,4933,440,20,17822.4
5539,3615,418,15,13006.35
5540,357,219,1,739.0
5541,2232,481,2,69.3
5542,2278,404,13,1408.16
5543,3647,17,8,2040.4
5544,4844,41,2,1572.18
5545,2325,101,16,15870.56
5546,676,339,13,7334.86
5547,3756,224,13,3197.74
5548,2931,457,6,5257.44
5549,2467,427,16,11372.64
5550,2089,498,1,741.66
5551,3581,220,12,10020.12
5552,2380,390,4,2113.16
5553,2520,35,18,13089.42
5554,4145,186,9,1607.76
5555,2054,56,8,5051.92
5556,3852,89,20,10161.6
5557,2116,352,14,3012.38
5558,1320,70,19,3425.7
5559,4721,446,7,5016.34
5560,4294,460,19,15886.85
5561,4614,403,6,788.7
5562,1007,109,1,24.16
5563,56,149,5,3326.0
5564,2119,473,9,8537.31
5565,3957,37,12,5108.52
5566,2179,57,12,9981.0
5567,3112,200,15,9801.0
5568,3422,281,1,303.73
5569,4725,44,19,15949.55
5570,2541,190,4,1631.4
5571,4027,472,15,9845.7
5572,3273,478,15,11314.8
5573,3548,198,12,9819.12
5574,3938,499,13,11215.23
5575,2891,65,13,733.2
5576,2802,436,1,505.13
5577,2547,169,5,2951.25
5578,579,252,11,10200.41
5579,4696,320,12,856.8
5580,4336,69,18,9435.78
5581,3995,74,19,10691.87
5582,2260,73,15,5504.85
5583,631,352,6,89.4
5584,333,213,18,6627.6
5585,4393,240,20,3569.4
5586,3538,402,8,5191.2
5587,3113,410,9,399.15
5588,3399,441,16,2372.8
5589,307,126,14,2942.1
5590,719,132,6,4812.6
5591,729,279,8,520.4
5592,1959,124,7,6998.81
5593,889,472,1,897.87
5594,4165,135,4,3211.84
5595,2062,257,1,406.48
5596,4285,256,18,5942.7
5597,2372,183,11,4156.02
5598,855,176,5,2869.1
5599,3376,312,3,851.16
5600,2839,233,15,14055.6
5601,597,480,17,3723.17
5602,4475,103,15,14371.05
5603,730,337,17,7849.07
5604,3256,490,8,2679.2
5605,3540,499,14,12806.22
5606,1666,414,8,5283.84
5607,4712,182,18,12868.74
5608,2051,35,18,7973.82
5609,1154,168,15,9851.85
5610,1005,308,13,11763.96
5611,909,397,20,15049.4
5612,3479,479,14,1926.68
5613,3855,216,20,6269.0
5614,3223,411,6,3575.94
5615,3536,269,18,5240.16
5616,3976,495,12,10057.68
5617,3557,247,19,8797.0
5618,4967,454,19,13862.78
5619,33,68,2,199.1
5620,4971,389,16,13040.96
5621,2563,439,2,1365.76
5622,1540,277,5,4191.6
5623,1054,64,15,2508.9
5624,4687,22,12,7686.84
5625,3136,88,9,8100.45
5626,2218,214,10,8173.5
5627,769,201,6,954.0
5628,1779,324,11,4738.47
5629,2891,19,8,4844.88
5630,1546,375,17,2789.7
5631,2647,124,5,1947.15
5632,2266,8,18,1807.74
5633,4052,161,8,504.96
5634,4877,388,11,10394.56
5635,537,345,17,14276.6
5636,503,73,9,8055.27
5637,1554,386,10,5339.3
5638,2294,189,12,705.36
5639,4918,109,1,762.37
5640,4223,28,8,7537.92
5641,4629,312,19,12221.75
5642,2171,139,15,513.0
5643,1657,45,1,309.26
5644,99,240,1,908.23
5645,4566,90,16,1683.68
5646,1979,481,8,5447.2
5647,4006,244,5,3794.65
5648,2905,176,8,3956.96
5649,532,225,9,4017.87
5650,3898,485,5,2246.85
5651,2540,286,8,2753.44
5652,798,93,4,1180.88
5653,867,174,13,5358.86
5654,4728,382,8,4674.4
5655,1469,237,5,3055.7
5656,566,178,2,1667.9
5657,805,107,2,1868.8
5658,1824,326,9,7489.8
5659,3578,81,8,4589.6
5660,4421,498,16,9960.64
5661,2708,259,20,12951.8
5662,3658,243,6,5356.32
5663,4629,36,7,1561.49
5664,4946,443,5,3034.95
5665,917,353,2,457.68
5666,3618,178,20,2371.0
5667,2971,162,20,5000.0
5668,718,486,15,10069.2
5669,691,405,10,8040.2
5670,1532,91,3,1281.63
5671,3208,439,2,1669.8
5672,376,2,11,6622.66
5673,1554,202,9,7522.38
5674,3214,137,9,7900.11
5675,1314,384,10,2584.7
5676,3428,302,19,15395.32
5677,1281,354,3,781.05
5678,3797,323,1,635.23
5679,3617,204,5,867.5
5680,1288,237,17,4192.03
5681,4156,463,17,960.33
5682,2619,343,15,13837.8
5683,4929,469,16,1845.76
5684,3049,112,7,1375.29
5685,4817,23,2,48.24
5686,1735,325,2,1337.9
5687,3475,331,5,1743.45
5688,2710,146,16,14920.16
5689,3385,62,13,4887.74
5690,2532,494,16,2784.64
5691,1977,149,15,9865.2
5692,1775,113,9,7248.51
5693,3102,182,6,4287.72
5694,4329,146,14,11999.54
5695,3366,377,3,1022.52
5696,3814,161,7,2376.99
5697,557,419,16,3391.52
5698,4094,203,17,6337.43
5699,2941,361,19,12879.53
5700,4751,210,19,6979.08
5701,104,22,11,8702.98
5702,3668,381,8,5666.32
5703,4665,432,11,1781.01
5704,4226,132,13,9612.2
5705,4620,82,5,486.95
5706,1048,167,6,5826.3
5707,2774,181,3,2205.09
5708,3017,430,16,14698.08
5709,1069,118,7,3210.41
5710,370,140,16,6440.48
5711,3520,158,3,875.67
5712,3866,24,7,467.88
5713,3987,80,18,1560.6
5714,1170,63,6,3566.58
5715,1641,186,1,623.73
5716,1559,311,5,1591.4
5717,3026,17,5,872.65
5718,2504,291,3,2157.42
5719,4563,134,13,11684.27
5720,3544,347,1,466.26
5721,1624,309,19,15425.91
5722,3833,276,2,1843.88
5723,2409,385,7,4638.48
5724,197,26,16,6541.6
5725,2546,156,15,7660.8
5726,3213,194,13,5676.19
5727,4604,114,20,6310.4
5728,40,349,14,13019.86
5729,1724,266,19,12111.36
5730,2917,464,14,7147.0
5731,2748,297,1,534.08
5732,3500,85,6,2045.16
5733,1511,194,19,9157.24
5734,1199,108,13,7408.83
5735,1302,250,5,1670.6
5736,2492,368,8,5085.52
5737,4963,365,14,12916.26
5738,450,373,6,2873.04
5739,1577,400,9,4255.65
5740,2060,449,8,2086.24
5741,864,24,14,5908.42
5742,2444,307,12,1309.56
5743,395,194,13,1248.78
5744,4114,417,17,6832.3
5745,4260,357,18,7060.5
5746,1388,140,17,16254.89
5747,2088,456,9,5472.27
5748,2951,43,1,756.37
5749,2655,214,17,16277.67
5750,2456,140,3,711.75
5751,4426,117,2,1703.18
5752,4461,127,8,6961.12
5753,3237,297,18,672.84
5754,3448,300,7,1926.26
5755,1667,253,3,2419.38
5756,2030,324,16,9703.04
5757,20,47,20,11110.4
5758,228,40,6,1010.04
5759,4106,392,13,2897.83
5760,49,322,12,2262.96
5761,815,187,5,1240.3
5762,1597,125,5,1120.45
5763,1777,348,13,8330.27
5764,40,304,3,894.54
5765,1376,249,18,3341.88
5766,1002,282,2,383.52
5767,3965,96,20,18319.8
5768,1499,319,2,1670.82
5769,2007,51,12,7300.2
5770,2624,205,15,7366.5
5771,113,4,19,13309.69
5772,4767,328,1,693.36
5773,3082,445,3,2855.13
5774,1742,421,11,9289.17
5775,2531,272,6,5637.72
5776,1792,402,8,2116.88
5777,3941,59,17,15479.69
5778,2561,146,12,10968.12
5779,945,59,16,4982.4
5780,480,460,15,14649.15
5781,1093,248,18,8238.06
5782,1527,464,5,2688.55
5783,437,24,2,1690.66
5784,4258,5,20,4900.8
5785,1656,145,18,16807.68
5786,1465,429,19,12256.9
5787,3117,342,7,1232.35
5788,4918,446,1,34.76
5789,624,280,7,1303.19
5790,2870,96,8,1179.52
5791,2957,76,15,5858.1
