order_id,customer_id,order_date,shipment_status
1702,10,2025-05-13,Shipped
1703,130,2025-12-03,Shipped
1704,582,2025-07-13,Delivered
1705,941,2025-01-28,Delivered
1706,797,2025-12-29,Shipped
1707,624,2025-12-14,Cancelled
1708,469,2025-12-28,Shipped
1709,363,2025-08-13,Cancelled
1710,294,2025-09-15,Delivered
1711,534,2025-08-08,Shipped
1712,651,2025-06-06,Pending
1713,417,2025-06-06,Delivered
1714,650,2025-02-16,Pending
1715,748,2025-02-09,Shipped
1716,170,2025-02-17,Pending
1717,762,2025-02-13,Delivered
1718,952,2025-10-11,Cancelled
1719,986,2025-01-06,Cancelled
1720,521,2025-12-13,Shipped
1721,510,2025-09-03,Pending
1722,15,2025-07-27,Shipped
1723,732,2025-01-04,Cancelled
1724,548,2025-12-26,Delivered
1725,757,2025-05-06,Pending
1726,460,2025-11-07,Shipped
1727,953,2025-12-12,Shipped
1728,77,2025-03-31,Delivered
1729,527,2025-03-10,Delivered
1730,433,2025-01-27,Cancelled
1731,175,2025-07-14,Delivered
1732,347,2025-02-27,Shipped
1733,872,2025-10-04,Pending
1734,307,2025-05-29,Cancelled
1735,272,2025-05-31,Shipped
1736,756,2025-01-02,Cancelled
1737,946,2025-04-22,Delivered
1738,528,2025-11-26,Pending
1739,914,2025-08-26,Cancelled
1740,365,2025-01-30,Pending
1741,472,2025-11-12,Delivered
1742,363,2025-06-02,Pending
1743,359,2025-01-03,Shipped
1744,364,2025-07-25,Pending
1745,442,2025-02-21,Cancelled
1746,87,2025-04-12,Shipped
1747,127,2025-07-30,Cancelled
1748,160,2025-01-04,Delivered
1749,482,2025-04-26,Cancelled
1750,307,2025-07-11,Delivered
1751,914,2025-08-08,Shipped
1752,832,2025-10-02,Delivered
1753,450,2025-02-25,Cancelled
1754,144,2025-03-24,Delivered
1755,6,2025-08-11,Delivered
1756,204,2025-12-30,Pending
1757,292,2025-04-08,Pending
1758,405,2025-03-10,Cancelled
1759,923,2025-06-19,Pending
1760,683,2025-03-24,Shipped
1761,983,2025-09-03,Delivered
1762,432,2025-03-02,Cancelled
1763,508,2025-10-09,Shipped
1764,770,2025-06-16,Cancelled
1765,744,2025-09-14,Cancelled
1766,113,2025-03-09,Pending
1767,130,2025-01-11,Shipped
1768,513,2025-06-26,Pending
1769,243,2025-12-17,Pending
1770,850,2025-12-14,Delivered
1771,1000,2025-08-08,Pending
1772,492,2025-08-11,Delivered
1773,498,2025-05-25,Pending
1774,254,2025-08-08,Shipped
1775,192,2025-09-19,Shipped
1776,786,2025-05-24,Pending
1777,718,2025-05-15,Shipped
1778,841,2025-12-08,Cancelled
1779,486,2025-04-12,Pending
1780,748,2025-12-25,Shipped
1781,876,2025-04-07,Shipped
1782,124,2025-04-28,Shipped
1783,40,2025-07-25,Delivered
1784,952,2025-04-09,Shipped
1785,19,2025-08-07,Shipped
1786,886,2025-02-16,Pending
1787,418,2025-07-14,Delivered
1788,649,2025-12-25,Shipped
1789,345,2025-04-24,Cancelled
1790,63,2025-09-03,Cancelled
1791,53,2025-11-26,Delivered
1792,276,2025-02-26,Delivered
1793,966,2025-05-24,Delivered
1794,429,2025-12-31,Shipped
1795,917,2025-06-13,Pending
1796,42,2025-04-04,Pending
1797,677,2025-01-27,Delivered
1798,293,2025-04-19,Cancelled
1799,931,2025-05-24,Pending
1800,190,2025-08-09,Delivered
1801,373,2025-09-09,Delivered
1802,115,2025-06-05,Pending
1803,14,2025-12-09,Shipped
1804,370,2025-06-19,Delivered
1805,542,2025-10-29,Delivered
1806,666,2025-05-02,Delivered
1807,599,2025-04-18,Cancelled
1808,909,2025-02-14,Pending
1809,645,2025-03-08,Pending
1810,601,2025-01-22,Shipped
1811,722,2025-04-09,Cancelled
1812,77,2025-02-20,Delivered
1813,743,2025-06-04,Cancelled
1814,547,2025-04-14,Shipped
1815,131,2025-01-23,Shipped
1816,564,2025-08-03,Delivered
1817,999,2025-10-14,Delivered
1818,460,2025-07-07,Pending
1819,70,2025-08-12,Cancelled
1820,537,2025-08-03,Pending
1821,614,2025-03-27,Delivered
1822,991,2025-12-23,Shipped
1823,47,2025-05-29,Pending
1824,195,2025-12-22,Cancelled
1825,702,2025-09-11,Pending
1826,449,2025-03-26,Cancelled
1827,799,2025-10-15,Cancelled
1828,622,2025-07-25,Delivered
1829,189,2025-04-16,Pending
1830,586,2025-03-23,Shipped
1831,714,2025-10-31,Pending
1832,467,2025-09-20,Delivered
1833,873,2025-06-05,Shipped
1834,726,2025-06-01,Delivered
1835,122,2025-10-10,Shipped
1836,47,2025-04-25,Shipped
1837,41,2025-05-30,Shipped
1838,950,2025-05-23,Shipped
1839,895,2025-05-19,Pending
1840,255,2025-11-25,Shipped
1841,119,2025-10-01,Pending
1842,356,2025-11-29,Delivered
1843,86,2025-06-16,Delivered
1844,419,2025-03-10,Delivered
1845,59,2025-06-16,Pending
1846,225,2025-07-02,Delivered
1847,263,2025-04-01,Pending
1848,674,2025-10-03,Pending
1849,392,2025-12-19,Delivered
1850,650,2025-11-17,Shipped
1851,226,2025-08-15,Delivered
1852,209,2025-05-18,Cancelled
1853,457,2025-03-21,Shipped
1854,378,2025-08-11,Shipped
1855,96,2025-09-03,Cancelled
1856,471,2025-04-03,Shipped
1857,194,2025-04-01,Cancelled
1858,664,2025-04-03,Delivered
1859,318,2025-01-11,Shipped
1860,838,2025-04-01,Cancelled
1861,623,2025-12-18,Shipped
1862,147,2025-02-05,Pending
1863,252,2025-08-07,Cancelled
1864,994,2025-11-27,Cancelled
1865,742,2025-02-21,Shipped
1866,618,2025-01-07,Pending
1867,394,2025-07-13,Pending
1868,847,2025-02-26,Pending
1869,958,2025-11-26,Pending
1870,255,2025-03-09,Pending
1871,147,2025-05-18,Pending
1872,981,2025-01-05,Pending
1873,754,2025-10-05,Delivered
1874,88,2025-12-29,Shipped
1875,492,2025-03-13,Cancelled
1876,315,2025-03-25,Delivered
1877,159,2025-09-03,Shipped
1878,557,2025-01-29,Delivered
1879,557,2025-11-18,Pending
1880,845,2025-01-11,Pending
1881,558,2025-02-22,Delivered
1882,524,2025-02-22,Cancelled
1883,2,2025-03-14,Shipped
1884,233,2025-01-13,Cancelled
1885,151,2025-07-17,Delivered
1886,294,2025-12-02,Shipped
1887,394,2025-12-17,Pending
1888,174,2025-09-09,Pending
1889,105,2025-04-25,Delivered
1890,79,2025-07-02,Delivered
1891,370,2025-03-02,Pending
1892,620,2025-01-23,Shipped
1893,439,2025-04-02,Delivered
1894,186,2025-11-04,Cancelled
1895,915,2025-03-18,Delivered
1896,838,2025-11-16,Delivered
1897,897,2025-06-28,Pending
1898,939,2025-05-19,Cancelled
1899,378,2025-12-05,Delivered
1900,818,2025-12-31,Pending
1901,883,2025-01-02,Shipped
1902,151,2025-12-02,Delivered
1903,400,2025-03-17,Cancelled
1904,835,2025-09-02,Pending
1905,592,2025-02-27,Cancelled
1906,149,2025-05-23,Pending
1907,131,2025-06-15,Shipped
1908,362,2025-07-17,Delivered
1909,435,2025-09-11,Cancelled
1910,997,2025-12-22,Cancelled
1911,813,2025-11-05,Delivered
1912,822,2025-03-12,Shipped
1913,429,2025-07-16,Cancelled
1914,547,2025-10-03,Cancelled
1915,550,2025-09-30,Shipped
1916,86,2025-07-16,Cancelled
1917,592,2025-09-27,Shipped
1918,90,2025-12-26,Shipped
1919,3,2025-07-05,Shipped
1920,372,2025-01-09,Cancelled
1921,944,2025-03-10,Pending
1922,934,2025-01-31,Delivered
1923,870,2025-07-04,Shipped
1924,472,2025-05-31,Shipped
1925,996,2025-10-10,Cancelled
1926,216,2025-05-05,Shipped
1927,765,2025-01-29,Shipped
1928,986,2025-03-02,Shipped
1929,751,2025-07-13,Pending
1930,989,2025-12-23,Cancelled
1931,56,2025-07-10,Pending
1932,596,2025-12-06,Pending
1933,858,2025-09-02,Shipped
1934,151,2025-01-16,Delivered
1935,81,2025-03-14,Shipped
1936,13,2025-02-09,Cancelled
1937,784,2025-03-18,Shipped
1938,762,2025-08-29,Shipped
1939,716,2025-09-28,Delivered
1940,422,2025-08-29,Delivered
1941,801,2025-08-16,Pending
1942,114,2025-05-27,Shipped
1943,903,2025-01-31,Pending
1944,770,2025-11-06,Shipped
1945,165,2025-09-15,Pending
1946,853,2025-07-22,Cancelled
1947,971,2025-12-15,Cancelled
1948,729,2025-10-11,Delivered
1949,514,2025-10-20,Delivered
1950,233,2025-12-30,Cancelled
1951,279,2025-03-22,Pending
1952,387,2025-09-25,Shipped
1953,411,2025-04-19,Pending
1954,402,2025-04-23,Shipped
1955,620,2025-10-14,Pending
1956,480,2025-12-21,Cancelled
1957,669,2025-06-10,Cancelled
1958,169,2025-07-14,Pending
1959,663,2025-07-10,Cancelled
1960,277,2025-04-10,Pending
1961,80,2025-02-23,Delivered
1962,798,2025-11-05,Delivered
1963,246,2025-01-15,Delivered
1964,555,2025-03-25,Pending
1965,217,2025-02-03,Pending
1966,193,2025-06-08,Shipped
1967,952,2025-11-23,Pending
1968,276,2025-05-04,Pending
1969,579,2025-10-19,Pending
1970,810,2025-10-16,Cancelled
1971,50,2025-01-24,Delivered
1972,967,2025-02-17,Delivered
1973,366,2025-01-05,Delivered
1974,513,2025-07-23,Shipped
1975,770,2025-06-11,Cancelled
1976,998,2025-07-02,Shipped
1977,691,2025-12-26,Pending
1978,418,2025-06-19,Pending
1979,827,2025-09-15,Shipped
1980,602,2025-01-13,Cancelled
1981,601,2025-09-02,Pending
1982,166,2025-05-29,Shipped
1983,475,2025-12-16,Pending
1984,96,2025-11-17,Shipped
1985,827,2025-04-21,Shipped
1986,987,2025-03-24,Delivered
1987,805,2025-08-18,Shipped
1988,298,2025-06-23,Delivered
1989,877,2025-11-16,Cancelled
1990,913,2025-01-21,Cancelled
1991,214,2025-05-03,Pending
1992,581,2025-03-20,Cancelled
1993,825,2025-02-19,Pending
1994,785,2025-03-15,Delivered
1995,889,2025-10-08,Pending
1996,97,2025-09-13,Cancelled
1997,174,2025-06-10,Delivered
1998,70,2025-03-24,Delivered
1999,373,2025-10-23,Delivered
2000,73,2025-02-15,Shipped
2001,791,2025-12-30,Cancelled
2002,485,2025-05-13,Delivered
2003,666,2025-08-15,Shipped
2004,996,2025-03-05,Cancelled
2005,373,2025-01-21,Delivered
2006,419,2025-07-25,Shipped
2007,376,2025-08-14,Delivered
2008,86,2025-07-11,Cancelled
2009,461,2025-09-17,Delivered
2010,44,2025-12-16,Pending
2011,717,2025-05-06,Pending
2012,874,2025-03-21,Pending
2013,385,2025-05-29,Shipped
2014,409,2025-10-19,Pending
2015,398,2025-04-25,Cancelled
2016,96,2025-12-09,Delivered
2017,480,2025-08-27,Cancelled
2018,88,2025-02-25,Shipped
2019,940,2025-02-25,Cancelled
2020,205,2025-08-10,Cancelled
2021,67,2025-06-18,Delivered
2022,619,2025-06-25,Cancelled
2023,720,2025-04-19,Cancelled
2024,286,2025-02-28,Cancelled
2025,559,2025-01-20,Shipped
2026,150,2025-08-29,Shipped
2027,582,2025-06-13,Pending
2028,793,2025-11-04,Cancelled
2029,959,2025-02-01,Delivered
2030,485,2025-08-09,Shipped
2031,217,2025-01-28,Pending
2032,434,2025-12-17,Delivered
2033,651,2025-05-10,Shipped
2034,146,2025-02-12,Pending
2035,415,2025-05-21,Pending
2036,895,2025-06-02,Cancelled
2037,538,2025-08-03,Shipped
2038,915,2025-12-09,Delivered
2039,851,2025-04-05,Pending
2040,917,2025-02-17,Cancelled
2041,987,2025-06-25,Delivered
2042,204,2025-03-26,Delivered
2043,494,2025-08-03,Cancelled
2044,706,2025-10-02,Shipped
2045,448,2025-12-23,Delivered
2046,585,2025-12-21,Cancelled
2047,575,2025-01-06,Shipped
2048,741,2025-02-09,Shipped
2049,681,2025-06-15,Delivered
2050,155,2025-01-08,Cancelled
2051,512,2025-03-17,Delivered
2052,812,2025-02-28,Cancelled
2053,534,2025-05-15,Pending
2054,966,2025-08-19,Shipped
2055,461,2025-11-21,Pending
2056,224,2025-01-19,Shipped
2057,714,2025-08-04,Shipped
2058,387,2025-11-04,Shipped
2059,215,2025-06-28,Shipped
2060,591,2025-12-14,Pending
2061,834,2025-07-09,Delivered
2062,310,2025-01-09,Delivered
2063,839,2025-09-15,Pending
2064,512,2025-12-25,Cancelled
2065,421,2025-07-31,Delivered
2066,849,2025-06-30,Cancelled
2067,998,2025-09-25,Delivered
2068,949,2025-02-28,Shipped
2069,439,2025-08-23,Delivered
2070,567,2025-04-01,Shipped
2071,447,2025-10-05,Cancelled
2072,866,2025-05-26,Cancelled
2073,291,2025-11-21,Pending
2074,826,2025-02-14,Pending
2075,666,2025-02-15,Pending
2076,955,2025-11-12,Cancelled
2077,509,2025-02-23,Pending
2078,455,2025-11-21,Pending
2079,297,2025-12-08,Cancelled
2080,229,2025-04-19,Cancelled
2081,391,2025-10-10,Pending
2082,877,2025-04-11,Cancelled
2083,360,2025-03-05,Cancelled
2084,930,2025-07-31,Cancelled
2085,963,2025-01-04,Delivered
2086,520,2025-04-25,Delivered
2087,901,2025-05-18,Delivered
2088,859,2025-06-07,Cancelled
2089,248,2025-12-11,Pending
2090,34,2025-08-01,Pending
2091,158,2025-01-14,Delivered
2092,840,2025-09-23,Delivered
2093,175,2025-06-21,Cancelled
2094,570,2025-05-04,Cancelled
2095,632,2025-04-09,Cancelled
2096,821,2025-01-27,Cancelled
2097,962,2025-03-07,Cancelled
2098,413,2025-03-30,Delivered
2099,163,2025-09-22,Cancelled
2100,102,2025-04-29,Shipped
2101,122,2025-09-16,Cancelled
2102,939,2025-11-18,Delivered
2103,163,2025-10-11,Delivered
2104,96,2025-04-15,Pending
2105,448,2025-01-14,Pending
2106,789,2025-11-18,Shipped
2107,633,2025-01-15,Pending
2108,392,2025-10-20,Pending
2109,465,2025-03-08,Delivered
2110,246,2025-04-06,Shipped
2111,199,2025-06-02,Shipped
2112,789,2025-07-13,Delivered
2113,53,2025-12-04,Delivered
2114,958,2025-02-12,Shipped
2115,24,2025-11-18,Pending
2116,471,2025-02-26,Pending
2117,146,2025-02-24,Delivered
2118,917,2025-05-15,Shipped
2119,80,2025-02-17,Cancelled
2120,935,2025-07-05,Shipped
2121,104,2025-07-20,Cancelled
2122,424,2025-01-12,Pending
2123,983,2025-09-07,Pending
2124,704,2025-04-18,Cancelled
2125,912,2025-07-12,Delivered
2126,931,2025-11-21,Cancelled
2127,185,2025-03-24,Delivered
2128,926,2025-01-06,Shipped
2129,581,2025-12-04,Pending
2130,1000,2025-03-02,Delivered
2131,496,2025-06-27,Pending
2132,535,2025-03-23,Delivered
2133,198,2025-03-04,Pending
2134,24,2025-10-02,Shipped
2135,888,2025-04-21,Delivered
2136,921,2025-02-28,Shipped
2137,336,2025-01-16,Shipped
2138,86,2025-04-23,Shipped
2139,281,2025-05-18,Cancelled
2140,977,2025-04-13,Pending
2141,726,2025-06-28,Delivered
2142,764,2025-08-28,Cancelled
2143,525,2025-08-12,Cancelled
2144,257,2025-04-09,Shipped
2145,704,2025-04-12,Delivered
2146,106,2025-07-21,Delivered
2147,814,2025-03-26,Shipped
2148,444,2025-09-07,Cancelled
2149,611,2025-08-05,Delivered
2150,638,2025-06-13,Pending
2151,393,2025-11-07,Cancelled
2152,581,2025-04-13,Delivered
2153,920,2025-07-11,Pending
2154,172,2025-08-19,Pending
2155,260,2025-09-19,Cancelled
2156,619,2025-05-31,Delivered
2157,31,2025-07-23,Pending
2158,829,2025-04-03,Delivered
2159,810,2025-08-08,Shipped
2160,252,2025-07-03,Pending
2161,673,2025-04-21,Delivered
2162,149,2025-07-10,Delivered
2163,10,2025-03-04,Delivered
2164,12,2025-12-19,Delivered
2165,477,2025-04-20,Delivered
2166,576,2025-04-30,Pending
2167,291,2025-07-17,Shipped
2168,223,2025-09-27,Pending
2169,285,2025-10-15,Pending
2170,915,2025-10-21,Cancelled
2171,775,2025-12-16,Cancelled
2172,833,2025-06-12,Delivered
2173,202,2025-04-12,Pending
2174,511,2025-09-10,Pending
2175,432,2025-05-21,Pending
2176,464,2025-03-05,Shipped
2177,335,2025-11-04,Cancelled
2178,591,2025-05-02,Pending
2179,19,2025-05-26,Pending
2180,292,2025-08-25,Shipped
2181,38,2025-07-26,Pending
2182,661,2025-06-22,Pending
2183,482,2025-02-05,Pending
2184,741,2025-08-01,Delivered
2185,325,2025-05-21,Delivered
2186,82,2025-07-24,Delivered
2187,628,2025-09-10,Pending
2188,306,2025-07-21,Cancelled
2189,870,2025-09-10,Pending
2190,961,2025-07-11,Pending
2191,230,2025-01-15,Pending
2192,143,2025-01-06,Pending
2193,883,2025-06-15,Cancelled
2194,175,2025-04-26,Pending
2195,742,2025-04-08,Delivered
2196,6,2025-10-03,Pending
2197,905,2025-05-13,Pending
2198,50,2025-02-26,Delivered
2199,271,2025-02-08,Delivered
2200,628,2025-12-19,Cancelled
2201,716,2025-05-19,Shipped
2202,598,2025-03-12,Cancelled
2203,130,2025-03-03,Delivered
2204,772,2025-03-17,Cancelled
2205,458,2025-11-23,Pending
2206,541,2025-09-25,Shipped
2207,490,2025-10-23,Cancelled
2208,330,2025-05-24,Cancelled
2209,95,2025-04-26,Delivered
2210,729,2025-06-01,Pending
2211,572,2025-06-30,Shipped
2212,663,2025-12-04,Shipped
2213,80,2025-12-22,Pending
2214,62,2025-09-11,Shipped
2215,687,2025-01-07,Shipped
2216,839,2025-08-28,Cancelled
2217,500,2025-04-07,Pending
2218,214,2025-06-24,Delivered
2219,726,2025-06-09,Cancelled
2220,158,2025-12-02,Pending
2221,225,2025-03-08,Delivered
2222,999,2025-07-17,Cancelled
2223,526,2025-11-14,Shipped
2224,193,2025-07-24,Pending
2225,434,2025-05-23,Shipped
2226,315,2025-12-18,Pending
2227,473,2025-03-17,Pending
2228,247,2025-02-26,Pending
2229,192,2025-08-24,Delivered
2230,488,2025-01-15,Cancelled
2231,272,2025-06-30,Pending
2232,87,2025-10-09,Delivered
2233,218,2025-08-09,Shipped
2234,515,2025-07-23,Cancelled
2235,342,2025-09-18,Pending
2236,280,2025-08-14,Delivered
2237,51,2025-02-20,Cancelled
2238,199,2025-08-05,Delivered
2239,413,2025-04-07,Shipped
2240,283,2025-11-01,Cancelled
2241,444,2025-09-23,Pending
2242,52,2025-12-15,Shipped
2243,225,2025-02-26,Pending
2244,917,2025-01-28,Pending
2245,273,2025-10-22,Shipped
2246,545,2025-02-03,Pending
2247,232,2025-05-22,Cancelled
2248,403,2025-07-20,Pending
2249,752,2025-04-23,Delivered
2250,211,2025-09-11,Shipped
2251,356,2025-04-15,Delivered
2252,611,2025-12-28,Delivered
2253,97,2025-01-02,Shipped
2254,930,2025-09-15,Cancelled
2255,874,2025-06-06,Shipped
2256,323,2025-03-29,Pending
2257,192,2025-03-27,Delivered
2258,146,2025-08-22,Pending
2259,486,2025-12-08,Cancelled
2260,22,2025-06-21,Shipped
2261,903,2025-05-16,Pending
2262,696,2025-03-29,Pending
2263,361,2025-11-01,Cancelled
2264,2,2025-10-26,Cancelled
2265,484,2025-05-07,Pending
2266,839,2025-01-24,Pending
2267,697,2025-10-18,Delivered
2268,538,2025-04-27,Shipped
2269,794,2025-03-17,Pending
2270,312,2025-02-21,Delivered
2271,503,2025-08-20,Delivered
2272,264,2025-10-07,Cancelled
2273,374,2025-05-10,Cancelled
2274,848,2025-01-07,Delivered
2275,728,2025-06-04,Delivered
2276,794,2025-09-23,Cancelled
2277,277,2025-02-27,Pending
2278,421,2025-03-17,Shipped
2279,146,2025-12-04,Delivered
2280,32,2025-09-12,Shipped
2281,759,2025-10-23,Cancelled
2282,212,2025-07-04,Pending
2283,943,2025-04-10,Cancelled
2284,111,2025-11-24,Delivered
2285,696,2025-11-17,Cancelled
2286,180,2025-09-27,Delivered
2287,358,2025-12-14,Delivered
2288,604,2025-07-20,Cancelled
2289,317,2025-05-22,Shipped
2290,594,2025-01-22,Delivered
2291,126,2025-11-10,Cancelled
2292,581,2025-08-21,Delivered
2293,113,2025-05-28,Pending
2294,950,2025-09-13,Shipped
2295,698,2025-08-27,Shipped
2296,990,2025-09-25,Delivered
2297,572,2025-11-16,Shipped
2298,499,2025-06-05,Delivered
2299,819,2025-02-03,Delivered
2300,465,2025-01-08,Pending
2301,290,2025-04-22,Pending
2302,501,2025-01-28,Delivered
2303,441,2025-01-03,Delivered
2304,855,2025-12-05,Pending
2305,258,2025-01-26,Shipped
2306,900,2025-06-29,Delivered
2307,682,2025-09-15,Shipped
2308,731,2025-02-14,Delivered
2309,751,2025-03-15,Shipped
2310,600,2025-08-10,Pending
2311,225,2025-05-29,Pending
2312,956,2025-08-31,Delivered
2313,832,2025-05-08,Cancelled
2314,409,2025-08-05,Pending
2315,943,2025-05-14,Delivered
2316,319,2025-11-02,Shipped
2317,447,2025-10-16,Delivered
2318,143,2025-10-24,Shipped
2319,139,2025-05-09,Cancelled
2320,205,2025-10-11,Delivered
2321,88,2025-06-06,Delivered
2322,950,2025-10-18,Cancelled
2323,188,2025-10-07,Cancelled
2324,99,2025-08-12,Shipped
2325,453,2025-09-27,Delivered
2326,958,2025-09-15,Delivered
2327,363,2025-08-28,Cancelled
2328,431,2025-08-27,Cancelled
2329,29,2025-08-25,Pending
2330,91,2025-08-04,Shipped
2331,929,2025-11-11,Delivered
2332,595,2025-05-05,Delivered
2333,636,2025-03-07,Delivered
2334,774,2025-01-28,Cancelled
2335,413,2025-03-06,Pending
2336,827,2025-08-25,Cancelled
2337,87,2025-01-28,Pending
2338,850,2025-05-19,Pending
2339,609,2025-06-20,Pending
2340,580,2025-05-29,Cancelled
2341,340,2025-12-20,Pending
2342,759,2025-03-04,Pending
2343,210,2025-12-26,Shipped
2344,759,2025-10-15,Cancelled
2345,229,2025-03-11,Shipped
2346,644,2025-06-04,Delivered
2347,825,2025-01-04,Cancelled
2348,705,2025-11-16,Shipped
2349,69,2025-02-28,Pending
2350,619,2025-03-20,Pending
2351,100,2025-09-24,Shipped
2352,107,2025-04-15,Cancelled
2353,853,2025-01-13,Cancelled
2354,57,2025-07-20,Pending
2355,415,2025-06-03,Cancelled
2356,840,2025-04-05,Shipped
2357,267,2025-10-07,Cancelled
2358,632,2025-12-03,Pending
2359,150,2025-08-10,Pending
2360,146,2025-04-05,Shipped
2361,524,2025-03-29,Shipped
2362,492,2025-09-01,Delivered
2363,684,2025-05-29,Pending
2364,505,2025-10-29,Delivered
2365,282,2025-12-08,Cancelled
2366,715,2025-07-17,Pending
2367,427,2025-08-26,Cancelled
2368,29,2025-03-17,Delivered
2369,124,2025-08-23,Cancelled
2370,595,2025-01-06,Delivered
2371,661,2025-01-18,Cancelled
2372,930,2025-01-22,Delivered
2373,480,2025-03-13,Cancelled
2374,10,2025-05-22,Shipped
2375,513,2025-07-03,Shipped
2376,925,2025-06-28,Cancelled
2377,65,2025-09-20,Shipped
2378,156,2025-12-02,Delivered
2379,737,2025-12-02,Delivered
2380,733,2025-08-24,Shipped
2381,804,2025-05-23,Delivered
2382,70,2025-07-21,Cancelled
2383,986,2025-07-12,Cancelled
2384,675,2025-11-07,Shipped
2385,726,2025-10-22,Delivered
2386,715,2025-03-08,Delivered
2387,979,2025-10-29,Delivered
2388,633,2025-10-27,Cancelled
2389,47,2025-02-04,Pending
2390,238,2025-03-23,Pending
2391,109,2025-12-07,Cancelled
2392,488,2025-12-14,Delivered
2393,791,2025-04-29,Shipped
2394,922,2025-02-23,Shipped
2395,774,2025-07-16,Cancelled
2396,64,2025-02-02,Delivered
2397,39,2025-02-28,Pending
2398,782,2025-08-15,Delivered
2399,647,2025-11-07,Pending
2400,329,2025-03-31,Pending
2401,461,2025-12-24,Cancelled
2402,653,2025-03-10,Shipped
2403,259,2025-04-11,Cancelled
2404,696,2025-08-13,Delivered
2405,207,2025-04-26,Shipped
2406,834,2025-08-11,Shipped
2407,597,2025-02-14,Pending
2408,983,2025-11-19,Pending
2409,35,2025-04-15,Shipped
2410,369,2025-01-03,Cancelled
2411,560,2025-10-18,Pending
2412,190,2025-06-24,Cancelled
2413,853,2025-04-08,Shipped
2414,848,2025-10-20,Cancelled
2415,361,2025-09-14,Delivered
2416,922,2025-11-13,Shipped
2417,450,2025-02-04,Cancelled
2418,386,2025-11-17,Pending
2419,81,2025-10-19,Shipped
2420,306,2025-09-22,Pending
2421,511,2025-03-02,Shipped
2422,616,2025-01-27,Delivered
2423,230,2025-01-12,Delivered
2424,400,2025-05-09,Delivered
2425,894,2025-02-04,Shipped
2426,77,2025-05-28,Shipped
2427,955,2025-09-23,Delivered
2428,634,2025-07-24,Pending
2429,715,2025-10-07,Pending
2430,483,2025-10-26,Delivered
2431,31,2025-12-01,Pending
2432,432,2025-06-23,Delivered
2433,343,2025-04-13,Pending
2434,210,2025-03-13,Delivered
2435,935,2025-12-06,Pending
2436,506,2025-05-01,Pending
2437,927,2025-10-16,Pending
2438,73,2025-06-27,Cancelled
2439,758,2025-11-03,Pending
2440,491,2025-10-10,Shipped
2441,741,2025-05-19,Pending
2442,37,2025-02-23,Cancelled
2443,231,2025-09-17,Delivered
2444,490,2025-08-09,Delivered
2445,22,2025-04-27,Pending
2446,793,2025-01-14,Shipped
2447,623,2025-10-01,Cancelled
2448,701,2025-12-16,Pending
2449,494,2025-10-10,Pending
2450,785,2025-07-18,Cancelled
2451,129,2025-12-23,Cancelled
2452,438,2025-12-26,Shipped
2453,449,2025-03-01,Pending
2454,926,2025-11-12,Delivered
2455,199,2025-06-30,Delivered
2456,941,2025-08-12,Pending
2457,238,2025-05-02,Pending
2458,11,2025-10-29,Shipped
2459,766,2025-07-31,Pending
2460,895,2025-01-08,Shipped
2461,79,2025-01-30,Pending
2462,450,2025-03-06,Shipped
2463,45,2025-05-25,Delivered
2464,617,2025-06-29,Shipped
2465,133,2025-05-30,Cancelled
2466,674,2025-09-03,Pending
2467,79,2025-12-03,Pending
2468,961,2025-05-09,Shipped
2469,723,2025-09-11,Delivered
2470,455,2025-04-23,Delivered
2471,799,2025-07-07,Delivered
2472,251,2025-12-01,Delivered
2473,715,2025-06-13,Pending
2474,355,2025-01-28,Cancelled
2475,974,2025-12-28,Cancelled
2476,81,2025-05-24,Shipped
2477,862,2025-03-12,Shipped
2478,760,2025-06-06,Shipped
2479,382,2025-03-04,Shipped
2480,241,2025-01-19,Cancelled
2481,783,2025-11-29,Cancelled
2482,22,2025-02-28,Cancelled
2483,277,2025-01-18,Delivered
2484,394,2025-10-29,Delivered
2485,62,2025-02-13,Delivered
2486,394,2025-11-09,Cancelled
2487,884,2025-01-10,Cancelled
2488,455,2025-07-16,Pending
2489,211,2025-04-25,Cancelled
2490,676,2025-04-05,Cancelled
2491,54,2025-09-30,Delivered
2492,555,2025-01-17,Delivered
2493,932,2025-01-14,Delivered
2494,830,2025-05-15,Shipped
2495,350,2025-01-15,Cancelled
2496,802,2025-08-07,Pending
2497,567,2025-02-25,Cancelled
2498,295,2025-12-14,Cancelled
2499,587,2025-08-06,Delivered
2500,984,2025-03-25,Cancelled
2501,764,2025-08-28,Shipped
2502,930,2025-03-09,Pending
2503,819,2025-05-24,Delivered
2504,256,2025-02-13,Delivered
2505,585,2025-06-22,Cancelled
2506,631,2025-01-20,Delivered
2507,276,2025-07-05,Delivered
2508,830,2025-12-01,Pending
2509,315,2025-03-05,Delivered
2510,868,2025-05-16,Shipped
2511,474,2025-08-16,Pending
2512,10,2025-08-14,Cancelled
2513,990,2025-01-19,Delivered
2514,654,2025-09-03,Shipped
2515,60,2025-07-29,Pending
2516,919,2025-05-22,Delivered
2517,452,2025-02-02,Shipped
2518,785,2025-05-13,Delivered
2519,890,2025-05-13,Cancelled
2520,233,2025-03-07,Shipped
2521,893,2025-03-17,Pending
2522,118,2025-04-30,Pending
2523,701,2025-04-05,Cancelled
2524,325,2025-10-24,Pending
